panel	gid	tpm_Ar	tpm_As	tpm_Br	tpm_Bs	tpm_Hr	tpm_Hs	SS_Ar_As	SS_Br_Bs	SS_As_Bs	SS_Hs_As	SS_Hs_Bs	SS_Hs_Ms	tag	link
variable (1042)	Zm00001d040340	5.073147322854054	15.834391343800272	4.961552857651305	4.668399799516389	2.0341676229676122	11.942487349709637	0.09269714920399863	0.09543072538383748	0.18229359496482794	0.05418986826022003	0.194499896743994	0.04529041797473507	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040340.json
variable (1042)	Zm00001d040408	6.099646795904126	3.3835524454068544	4.039982190971997	2.0555518793153884	4.358930620644884	3.985404476569441	0.07586533902323377	0.09732861280978433	0.1625779625779626	0.08814968814968815	0.13846153846153847	0.09852369852369855	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040408.json
variable (1042)	Zm00001d040555	4.142738227071043	2.347415196181294	2.2590932193990594	1.2754277452303975	0.09686512490321963	2.3557926531285864	0.08726611226611228	0.06759906759906759	0.125	0.152327935222672	0.11437246963562757	0.14436090225563908	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040555.json
variable (1042)	Zm00001d040581	229.6782883804664	3.432442838174309	121.04004885137637	1.8348315417065024	14.917229235095824	1.539469541645995	0.04832863014817292	0.09340951512783775	0.14327242524916947	0.07418604651162791	0.09857142857142864	0.08774193548387092	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040581.json
variable (1042)	Zm00001d040721	8.964670203061088	3.6590150830732506	6.177009714864176	3.0345085216187537	0	4.205498201990797	0.04868358319648252	0.07796240349110434	0.10938845822566748	0.22286821705426355	0.3173400673400673	0.2552083333333333	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040721.json
variable (1042)	Zm00001d040724	20.391200795892917	8.241964128770533	21.92098464429745	4.069036742155192	20.147945979869686	2.283316646115674	0.035837361452760653	0.07835952698534882	0.12190560017603698	0.18550474547023293	0.2836453549982338	0.20528188799400635	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040724.json
variable (1042)	Zm00001d040789	13.56679818997543	8.151470942793784	11.020417500090772	5.831933751677592	10.267703239741282	5.7154084325588235	0.03438510183117043	0.038589898565196845	0.1617409695552958	0.07708947885939041	0.09350104821802929	0.050608272506082755	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040789.json
variable (1042)	Zm00001d040831	7.598130837014328	4.830128822226489	6.097790166333863	3.285908675688449	1.7435722482579534	1.7143716977090444	0.09312872306523177	0.08395749509955638	0.10852179613241561	0.19179127250534025	0.1754789272030651	0.19493721347418777	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040831.json
variable (1042)	Zm00001d040898	18.11370596251225	14.258627024173036	8.72880521422175	6.992301957504393	5.521312119483519	13.489804030465976	0.050196288203668275	0.08514424135652943	0.13924099492040948	0.08473418067514006	0.18123353479002016	0.0803223761658969	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d040898.json
variable (1042)	Zm00001d041108	15.424123839763304	11.994213127043592	8.797413268570718	6.467210161186693	7.652344867354351	10.242035295039138	0.0735304583580446	0.0885416666666666	0.12122491809991812	0.058804258804258804	0.1335227272727273	0.0704570131280229	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041108.json
variable (1042)	Zm00001d041192	23.346279234345513	14.592572617589884	13.603649309658556	7.152261319922698	4.165200370838445	33.14298906350348	0.04487834844116553	0.0927571028411365	0.16010397612400112	0.05705996131528048	0.10304401480872065	0.0466559871846216	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041192.json
variable (1042)	Zm00001d041416	21.790076919407166	8.940254814391897	15.994723043202272	8.10324064199475	5.4244469945802996	2.575765950089066	0.07243134584832862	0.0955713997603597	0.14674535584441456	0.17380069655094932	0.29848957084631983	0.19329993270021686	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041416.json
variable (1042)	Zm00001d041550	133.59092043683648	87.22770947509528	96.93184488786197	44.59771755783031	24.50687660051457	72.12032501491781	0.04332586715241703	0.08996962981203316	0.10444477240186523	0.048940112610458185	0.09571181322727945	0.05514265229538133	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041550.json
variable (1042)	Zm00001d041582	11.308620938888147	6.3129393564794585	5.528440202109521	4.8167195369245785	2.6153583723869303	8.46296900460763	0.0616529364868456	0.09953100573215218	0.12287322078781862	0.11027253668763105	0.12007797270955169	0.0821887213847013	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041582.json
variable (1042)	Zm00001d041612	20.713263370256858	8.091210361283473	8.945870060336363	6.77667015504813	2.9059537470965893	8.439427493816881	0.0699550211157722	0.08558713810720944	0.1225543606992278	0.12558494655435692	0.06330786260087125	0.11518494484101233	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041612.json
variable (1042)	Zm00001d041627	15.179551675062369	10.367127828135235	10.699722090221131	4.904506715191506	3.0996839969030283	6.201112558899198	0.09697408077154918	0.0852090032154341	0.13291139240506333	0.20432169799258415	0.14141414141414146	0.1927366147019327	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041627.json
variable (1042)	Zm00001d041649	7.980082824192942	6.556362499405546	7.787911132462331	2.7963059148610476	10.170838114838062	3.0009565354119885	0.0988051179020831	0.07613697164258969	0.11632653061224485	0.11836734693877554	0.17517006802721088	0.09789000345901074	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041649.json
variable (1042)	Zm00001d041718	3.1048844092744186	2.4549551482801486	1.7790463225343487	1.618325033822736	0.4843256245160982	1.4350862155527722	0.07763975155279505	0.08919098143236069	0.10426929392446631	0.14337474120082816	0.17991004497751123	0.16956521739130434	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041718.json
variable (1042)	Zm00001d041767	16.542381497521962	11.778592301436582	9.434591042252057	8.917766916117653	15.304689734708703	9.478196043602713	0.07624369186775322	0.06637616735879584	0.28909899733645705	0.13232050967900022	0.2230669059937353	0.06664534608860091	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041767.json
variable (1042)	Zm00001d041917	4.240258687705989	4.106719247795515	5.400022442582763	5.781784230156408	3.002818871999809	6.003746114526645	0.08216520650813516	0.05192733717323883	0.13688394276629576	0.1829721362229102	0.1120910384068279	0.12330827067669176	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041917.json
variable (1042)	Zm00001d041926	7.117979022076795	9.455228791507587	3.2441622378821697	5.642463963803756	0.7749209992257571	5.588049558735964	0.09176231468197037	0.07807265198569542	0.13341858482523447	0.2068462216347213	0.1630958196664108	0.1964530399718122	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041926.json
variable (1042)	Zm00001d041953	12.162567814157335	11.887141812629544	7.556525166995928	5.717241421438382	3.002818871999809	5.839857040197772	0.0776176980003149	0.08935609419647253	0.11058718248778131	0.13742819266460463	0.20684065488734	0.1253390855312613	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041953.json
variable (1042)	Zm00001d041983	10.870579470788305	8.551563239257097	6.665718446137631	3.2914580044317545	6.393098243612497	6.583704144667451	0.06251084354071967	0.0981519670050762	0.30014839385474856	0.1239063982291557	0.21447523584905662	0.11076421881362836	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041983.json
variable (1042)	Zm00001d041989	7.898838779425386	15.265185765100636	7.412725655240664	5.43272740984266	6.102502868902837	8.436323664593115	0.05709976298211593	0.059913592555666355	0.10938977937980933	0.061564884235558365	0.10235473627778463	0.036510919766306785	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d041989.json
variable (1042)	Zm00001d042018	4.656449092050042	5.730558138675828	3.8486515242492434	3.4442915432949226	1.4529768735482946	3.998761861426418	0.04249484445614497	0.06277571735311341	0.12055217354025544	0.1863225040795134	0.12130479102956176	0.18097326649958229	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042018.json
variable (1042)	Zm00001d042025	22.081367935871985	12.052372705205803	13.659358393870358	8.403874929589906	3.8746049961287854	17.61262737345163	0.05270890807954638	0.04127849842767293	0.30749314376443415	0.08285625996161726	0.2363556338028169	0.10103648597818364	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042025.json
variable (1042)	Zm00001d042040	68.45616364456544	60.29788045897803	31.070134006319748	14.765878074610638	29.83445847019165	27.21576485317542	0.03304602162016237	0.0961193529461068	0.18075576994108455	0.19752491212228707	0.15311621368322392	0.18947555485348708	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042040.json
variable (1042)	Zm00001d042043	6.496063262825207	3.8862005543661824	6.785885652571976	4.38536457913169	2.8090886221933697	3.7282145875809625	0.07762011451331838	0.05338093978665251	0.1699505173189384	0.15149222362337111	0.0703671747675198	0.12435025989604158	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042043.json
variable (1042)	Zm00001d042057	15.195859815572128	2.935578259484207	10.915610395114976	3.1119328486613558	4.165200370838445	2.108732186432899	0.05108737235513965	0.07639692033175823	0.17911146795129132	0.2519816437213183	0.21531631520532743	0.24291938997821352	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042057.json
variable (1042)	Zm00001d042058	39.15099845358509	38.289907478864706	50.115414014128184	19.668482742181094	61.41248918864125	18.17777469135342	0.058514382313009296	0.06862622991655248	0.21532325437249034	0.15969611528822053	0.24511968766001022	0.12877026704816402	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042058.json
variable (1042)	Zm00001d042114	30.9303434171146	13.2054156346062	34.01040375081377	16.274325865000193	0.5811907494193178	4.241079018235527	0.0331076174569748	0.06207902613244799	0.117161897774517	0.11081560283687943	0.07241379310344831	0.08139534883720939	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042114.json
variable (1042)	Zm00001d042213	23.419685163902155	21.815396818196064	22.868483347486116	11.208796995797549	9.686512490321965	14.1527361850542	0.07596751644695988	0.09656980056980058	0.11617670774163562	0.07915649278579358	0.14336182336182338	0.10102189781021893	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042213.json
variable (1042)	Zm00001d042276	138.41517285467498	21.106670164658798	29.678890981362546	14.878894381612303	2.7122234972901498	5.4979072769411035	0.05613137654828614	0.08284989515611985	0.13828721628245655	0.19080459770114938	0.1380269798322875	0.13779466199103838	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042276.json
variable (1042)	Zm00001d042284	14.003417194185438	8.461317549031994	10.563105761011483	6.150322461823277	5.4244469945802996	8.403214989691143	0.09216367778491741	0.08813419779767424	0.11209298622721119	0.19258050787345724	0.24063322864122327	0.2133667502088555	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042284.json
variable (1042)	Zm00001d042355	5.626535899133227	11.26707616129827	5.097997688066455	5.4825907785553385	3.9714701210320054	10.033513204653984	0.06813696043937183	0.09559800664451827	0.16739852398523986	0.10002802559671166	0.12727848101265823	0.08205861105003613	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042355.json
variable (1042)	Zm00001d042395	4.6361150553787285	2.1513495339580286	3.949753571063715	2.7011971895042612	0.5811907494193178	2.095886060996054	0.06848357791754017	0.096652185024278	0.16822683489350163	0.09841269841269842	0.16043956043956042	0.11809523809523809	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042395.json
variable (1042)	Zm00001d042420	31.297387721968864	30.723278654139023	15.679652839868794	35.71924722824046	14.626633860386166	65.92191063476496	0.02944869284504666	0.04160517313450664	0.4449185596084994	0.3012762799941223	0.14563626274903557	0.07661814047935075	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042420.json
variable (1042)	Zm00001d042503	4.657684287075157	7.890524058674227	3.515700658663666	10.669174640002076	2.8090886221933697	7.730963937672534	0.09069822166941204	0.09517657192075796	0.2551722367678012	0.18020782856835188	0.10039705048213285	0.04111234294161131	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042503.json
variable (1042)	Zm00001d042508	19.773062471790336	9.8517508943955	13.97285019247298	5.313006485648046	20.051080854966465	6.3669625151507	0.09628511092440793	0.03735476809052192	0.358159741561769	0.17909165302782323	0.32198952879581155	0.1396546088472434	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042508.json
variable (1042)	Zm00001d042512	53.05471140151118	61.43688336177181	57.15378180251806	42.775276761125426	65.96515005909258	63.18035313694491	0.09868970442716252	0.013650019629611099	0.33248392236022256	0.1624297285061412	0.17005419385408138	0.07644032189146843	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042512.json
variable (1042)	Zm00001d042530	4.360219988782541	20.185558149032726	6.6418158817414295	26.555120515949092	1.9373024980643927	48.11527261772491	0.07028378423126591	0.06813092161929368	0.3496428423964656	0.30069930069930073	0.11373151807934417	0.11736839796669317	variable	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d042530.json
